title,time_published,summary,ticker_sentiment
"Domino's, Yum! Brands Among Biggest COVID-19 Pandemic Restaurant Stock Winners",20220331T200914,"One industry that experienced a wide range of disruptions during the COVID-19 pandemic was the restaurant industry. On Thursday, Bank of America analyst Sara Senatore took a deep dive into which restaurant stocks have been winners and which have been losers since the pandemic began.
Pandemic Winners","[{'ticker': 'MCD', 'relevance_score': '0.205982', 'ticker_sentiment_score': '0.167403', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Wall Street Posted Its First Losing Quarter in Two Years,20220401T010018,"""... So dawn goes down to day. Nothing gold can stay."" So wrote the poet Robert Frost in Q4 1923, and so said the stock market in Q1 2022. For...","[{'ticker': 'MCD', 'relevance_score': '0.09465', 'ticker_sentiment_score': '-0.731099', 'ticker_sentiment_label': 'Bearish'}]"
Is U.S. Employment at Its Peak?,20220401T111040,"Despite strong job growth, all the positions lost during pandemic may not be regained.","[{'ticker': 'MCD', 'relevance_score': '0.023365', 'ticker_sentiment_score': '0.012766', 'ticker_sentiment_label': 'Neutral'}]"
Kansas Basketball Can Maximize NIL Opportunities For Five-Stars Like Gradey Dick,20220401T120000,McDonald's All-American Gradey Dick is already on Cameo. Look for his NIL opportunities to increase exponentially at Kansas.,"[{'ticker': 'MCD', 'relevance_score': '0.262297', 'ticker_sentiment_score': '0.086755', 'ticker_sentiment_label': 'Neutral'}]"
Chipotle Newest Burrito is Powered by a YouTuber's Fame,20220401T162200,A famous face is promoting the chain's new pollo asado entree.,"[{'ticker': 'MCD', 'relevance_score': '0.331209', 'ticker_sentiment_score': '0.032236', 'ticker_sentiment_label': 'Neutral'}]"
"Papa John's, McDonald's Top the April Fool's Day Prank List",20220401T162500,What silly stunts are the brands pulling today?,"[{'ticker': 'MCD', 'relevance_score': '0.263373', 'ticker_sentiment_score': '-0.913832', 'ticker_sentiment_label': 'Bearish'}]"
How Villanova Guard Collin Gillespie Went From Unheralded Recruit To College Basketball All-American,20220401T170157,Villanova point guard Collin Gillespie was a lightly recruited player out of Archbishop High School in suburban Philadelphia. But Gillespie has become one of the best players in college basketball and is playing in the Final Four on Saturday.,"[{'ticker': 'MCD', 'relevance_score': '0.025753', 'ticker_sentiment_score': '0.092604', 'ticker_sentiment_label': 'Neutral'}]"
Bill Ackman Is Chilling After Netflix,20220401T175300,Shareholder activism has come roaring back in 2022 but it's missing one of its most prominent voices.,"[{'ticker': 'MCD', 'relevance_score': '0.802099', 'ticker_sentiment_score': '0.022373', 'ticker_sentiment_label': 'Neutral'}]"
Franchisees still operating in Russia have generated backlash. Here's why restaurant chains still favor this business model,20220401T183000,"Franchising is a popular business model among restaurant chains that has proven effective during the COVID-19 pandemic, but experts say there are risks.","[{'ticker': 'MCD', 'relevance_score': '0.092909', 'ticker_sentiment_score': '0.008918', 'ticker_sentiment_label': 'Neutral'}]"
"Next Generation Of The Internet Is A $13 Trillion Market, Bank Says",20220401T185600,"Metaverse, Web3 Are Reinventing The Internet, Bank Says Investor's Business Daily","[{'ticker': 'MCD', 'relevance_score': '0.12749', 'ticker_sentiment_score': '0.053561', 'ticker_sentiment_label': 'Neutral'}]"
Is Investor Sentiment Turning a Corner?,20220401T193000,And Nell Minow joins us to talk about how some companies are handling their decisions regarding Russia.,"[{'ticker': 'MCD', 'relevance_score': '0.012609', 'ticker_sentiment_score': '0.531685', 'ticker_sentiment_label': 'Bullish'}]"
Is cancel culture coming to free trade?,20220402T000000,The risks from Russia extend to globalisation,"[{'ticker': 'MCD', 'relevance_score': '0.038931', 'ticker_sentiment_score': '-0.089268', 'ticker_sentiment_label': 'Neutral'}]"
"KFC, Pizza Hut, McDonald's Try Unique New Menu Items",20220403T164900,Fast-food chains have decided that no flavor is off limit and no idea is too bizarre.,"[{'ticker': 'MCD', 'relevance_score': '0.504891', 'ticker_sentiment_score': '-0.015923', 'ticker_sentiment_label': 'Neutral'}]"
News Exclusive | Westrock Coffee to Go Public in $1.2 Billion SPAC Deal,20220404T090000,The Arkansas-based company is merging with Riverview Acquisition and raising a $250 million PIPE from investors including Southeastern Asset Management and the family investment office of the Haslams.,"[{'ticker': 'MCD', 'relevance_score': '0.400691', 'ticker_sentiment_score': '0.067426', 'ticker_sentiment_label': 'Neutral'}]"
Westrock Coffee To Go Public Via SPAC Deal: WSJ,20220404T102336,"Westrock Coffee Holdings LLC, a coffee, tea, and extract service provider, plans to go public through a merger with a Special Purpose Acquisition Company  ( SPAC ) , Riverview Acquisition Corp  ( NASDAQ: RVAC ) , the Wall Street ...Full story available on Benzinga.com","[{'ticker': 'MCD', 'relevance_score': '0.50318', 'ticker_sentiment_score': '0.026811', 'ticker_sentiment_label': 'Neutral'}]"
Why Grab Holdings Plunged 39.2% in March,20220404T122200,The ride-hailing-turned-food-delivery company continues with acquisitions and partnerships to grow its market share.,"[{'ticker': 'MCD', 'relevance_score': '0.105049', 'ticker_sentiment_score': '0.14038', 'ticker_sentiment_label': 'Neutral'}]"
"U.S. Stocks: Nasdaq, S&P 500 climb as growth stocks, Twitter jump | The Financial Express",20220404T150640,"The Dow Jones Industrial Average fell 18.3 points, or 0.05%, at the open to 34799.98.","[{'ticker': 'MCD', 'relevance_score': '0.08395', 'ticker_sentiment_score': '0.003921', 'ticker_sentiment_label': 'Neutral'}]"
Real Estate Trends Worth Watching,20220404T160719,"Also, we talk about how FedEx CEO Fred Smith may not fit the traditional definition of ""visionary CEO,"" but he saw an industry where none previously existed.","[{'ticker': 'MCD', 'relevance_score': '0.006815', 'ticker_sentiment_score': '0.785395', 'ticker_sentiment_label': 'Bullish'}]"
McDonald's Newest Limited Edition Sandwich Looks Legendary,20220404T161400,Only true warriors will dine on this.,"[{'ticker': 'MCD', 'relevance_score': '0.428995', 'ticker_sentiment_score': '0.388847', 'ticker_sentiment_label': 'Bullish'}]"
Why Dogecoin Popped and Then Dropped Today,20220404T191035,The meme coin briefly gained on news that Elon Musk took a stake in Twitter.,"[{'ticker': 'MCD', 'relevance_score': '0.126317', 'ticker_sentiment_score': '-0.175581', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
McDonald's workers reach settlement deal over harassment,20220404T195551,McDonald's workers reach settlement deal over harassment The Associated Press - en Español,"[{'ticker': 'MCD', 'relevance_score': '0.745015', 'ticker_sentiment_score': '-0.232946', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
Oreo continues its LGBTQ+ allyship despite the culture war against 'woke' companies,20220404T203521,"The latest piece of work from award-winning filmmaker Alice Wu  ( The Half Of It, Saving Face )  is a short film about coming out. We meet a young man who appears to be stumbling through his coming-out process to his parents. But there's a twist that extends this story from the traditional coming-out story to illustrate a larger point about the process, the struggle, and the challenges that don't end after that first conversation. It's also an Oreo ad.","[{'ticker': 'MCD', 'relevance_score': '0.044793', 'ticker_sentiment_score': '0.162731', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Jack in the Box Brings Back Classic Menu Items  ( a Few of Them ) ,20220404T211100,Fans have been asking what happened to these popular items.,"[{'ticker': 'MCD', 'relevance_score': '0.205982', 'ticker_sentiment_score': '0.606577', 'ticker_sentiment_label': 'Bullish'}]"
ANLOG: The Native Time Currency That Powers the Analog Network,20220405T125145,"Photo by Icons8 Team on Unsplash
This post contains sponsored advertising content. This content is for informational purposes only and not intended to be investing advice.
Understanding the functioning of a blockchain project's token or coin is essential to have a firm grasp of the technology. In fa","[{'ticker': 'MCD', 'relevance_score': '0.163576', 'ticker_sentiment_score': '-0.353708', 'ticker_sentiment_label': 'Bearish'}]"
Understanding This New Crypto's Token,20220405T125145,"Photo by Icons8 Team on Unsplash
This post contains sponsored advertising content. This content is for informational purposes only and not intended to be investing advice.
Understanding the functioning of a blockchain project's token or coin is essential to have a firm grasp of the technology. In fa","[{'ticker': 'MCD', 'relevance_score': '0.163576', 'ticker_sentiment_score': '-0.353708', 'ticker_sentiment_label': 'Bearish'}]"
"Demand: Global Liquid Smoke Market Estimated to Register $1,14,266.2 Thousand and Grow at 6.7% CAGR in the 2021 to 2028 Timeframe [170-Pages] | Research Dive",20220405T130200,"New York, USA, April  05, 2022   ( GLOBE NEWSWIRE )  -- According to the latest report published by Research Dive, the global liquid smoke market is estimated to rise at a stable CAGR of 6.7% and register a revenue of $1,14,266.2 thousand in the 2021-2028 timeframe. This comprehensive report present","[{'ticker': 'MCD', 'relevance_score': '0.042026', 'ticker_sentiment_score': '0.00608', 'ticker_sentiment_label': 'Neutral'}]"
McDonald's Brings Back a Menu Favorite  ( Wendy's Beware ) ,20220405T134200,The fast-food chain has an answer for a Wendy's menu staple (it's not a Baconator).,"[{'ticker': 'MCD', 'relevance_score': '0.767766', 'ticker_sentiment_score': '-0.003477', 'ticker_sentiment_label': 'Neutral'}]"
"Twitter says it's testing edit button, day after Musk poll",20220405T153725,New Twitter biggie Musk may have thoughts on edit button The Associated Press - en Español,"[{'ticker': 'MCD', 'relevance_score': '0.059194', 'ticker_sentiment_score': '-0.080733', 'ticker_sentiment_label': 'Neutral'}]"
These income strategies can help protect your stock investments from inflation and a recession,20220405T153800,Rising dividend income and downside protection help you meet your investment goals as interest rates rise.,"[{'ticker': 'MCD', 'relevance_score': '0.092284', 'ticker_sentiment_score': '-0.488517', 'ticker_sentiment_label': 'Bearish'}]"
"As Restaurant Chains Continue To Raise Prices, Consumers Are Starting To Notice",20220405T154217,"RMS data shows that 68% of consumers feel that restaurant prices are ""higher"" or ""much higher,"" while 63% find restaurant prices to be ""too high.""","[{'ticker': 'MCD', 'relevance_score': '0.104364', 'ticker_sentiment_score': '0.010432', 'ticker_sentiment_label': 'Neutral'}]"
McDonald's franchisee agrees to pay $1.5M settlement in workers' sexual harassment lawsuit,20220405T155930,"Former McDonald's workers have agreed to a $1.5 million settlement with the former owner of a Michigan restaurant where the group of women and girls alleged the general manager ignored rampant sexual harassment by the same male co-worker that include groping, physical assault and verbal epithets.","[{'ticker': 'MCD', 'relevance_score': '0.743296', 'ticker_sentiment_score': '-0.268363', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
"Elon Musk, the new Twitter biggie, may have thoughts on edit button",20220405T161400,"Tesla CEO and Twitter's largest shareholder Musk launched a Twitter poll about whether they want an edit button, misspelling yes as yse and no as on, the poll closes Tuesday evening Eastern time","[{'ticker': 'MCD', 'relevance_score': '0.092497', 'ticker_sentiment_score': '-0.086444', 'ticker_sentiment_label': 'Neutral'}]"
Officers won't be charged in fatal shooting at McDonald's,20220405T173131,Officers won't be charged in fatal shooting at McDonald's The Associated Press - en Español,"[{'ticker': 'MCD', 'relevance_score': '0.224903', 'ticker_sentiment_score': '-0.305414', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
12 Stocks That Moved From Tuesday's CNBC's 'Fast Money: Halftime Report',20220405T175043,"CNBC's ""Fast Money: Halftime Report"" delivers market-moving news to investors.
The commentary delivered by hosts of the show often moves the stocks mentioned. The information is collected and refined using Benzinga Pro's News Tool. Benzinga Pro users can access this information by using the News too","[{'ticker': 'MCD', 'relevance_score': '0.408285', 'ticker_sentiment_score': '0.009321', 'ticker_sentiment_label': 'Neutral'}]"
McDonald's Is Seriously Getting Into Rugs Now?,20220405T193300,The Crispy Chicken Sandwich rug collection has been selling online for $65.,"[{'ticker': 'MCD', 'relevance_score': '0.383905', 'ticker_sentiment_score': '0.233552', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
5 Restaurant Stocks Rising Above the Rest,20220405T193859,"Restaurant stocks could be growthy comeback play in 2022, though they're hardly a slam dunk.
Restaurants are pulling numerous levers to resuscitate sales of on-premise dining, drive-thru pickup and delivery channels to recover from some of the ill-effects COVID-19 had on consumers' patronage. And th","[{'ticker': 'MCD', 'relevance_score': '0.034642', 'ticker_sentiment_score': '-0.63291', 'ticker_sentiment_label': 'Bearish'}]"
McDonald's  ( MCD )  Gains As Market Dips: What You Should Know,20220405T215018,"McDonald's (MCD) closed at $248.51 in the latest trading session, marking a +0.68% move from the prior day.","[{'ticker': 'MCD', 'relevance_score': '0.524649', 'ticker_sentiment_score': '0.024426', 'ticker_sentiment_label': 'Neutral'}]"
Chipotle is Giving Away Something Delicious in the Metaverse,20220406T013300,Chipotle is continuing its journey into the metaverse in partnership with Roblox.,"[{'ticker': 'MCD', 'relevance_score': '0.193207', 'ticker_sentiment_score': '-0.009489', 'ticker_sentiment_label': 'Neutral'}]"
"5 things to know for April 6: Ukraine, Storms, Abortion, Student loans, Recession",20220406T103142,Get '5 Things' in your inbox,"[{'ticker': 'MCD', 'relevance_score': '0.032682', 'ticker_sentiment_score': '0.729554', 'ticker_sentiment_label': 'Bullish'}]"
"5 things to know for April 6: Ukraine, Storms, Abortion, Student loans, Recession",20220406T103142,"If your day doesn't start until you're up to speed on the latest headlines, then let us introduce you to your new favorite morning fix. Sign up here for the '5 Things' newsletter.","[{'ticker': 'MCD', 'relevance_score': '0.032834', 'ticker_sentiment_score': '0.729554', 'ticker_sentiment_label': 'Bullish'}]"
New Strong Buy Stocks for April 6th,20220406T105100,"PTR, FLMN, ARCO, HEES, and LCNB have been added to the Zacks Rank #1 (Strong Buy) List on April 6th, 2022.","[{'ticker': 'MCD', 'relevance_score': '0.137829', 'ticker_sentiment_score': '0.002809', 'ticker_sentiment_label': 'Neutral'}]"
"Twitter tests out 'edit' button, says work began before Musk poll",20220406T114200,"Twitter says it is working on a way for users to edit messages, although it says project has nothing to do with the fact that edit-button fan Musk was just revealed as Twitter's largest shareholder","[{'ticker': 'MCD', 'relevance_score': '0.054983', 'ticker_sentiment_score': '-0.036814', 'ticker_sentiment_label': 'Neutral'}]"
"RPT Realty Announces Acquisition of The Crossings in the Boston, MA Market",20220406T120000,"NEW YORK, April  06, 2022   ( GLOBE NEWSWIRE )  -- RPT Realty  ( NYSE:RPT )   ( ""RPT"" or the ""Company"" )  announced today that it acquired The Crossings shopping center adjacent to the high barrier, coastal community of Portsmouth, NH in an off-market deal for a contract price of $104.0 million. The","[{'ticker': 'MCD', 'relevance_score': '0.075754', 'ticker_sentiment_score': '0.00445', 'ticker_sentiment_label': 'Neutral'}]"
Best Growth Stocks to Buy for April 6th,20220406T120100,"ARCO, EC, and HEES made it to the Zacks Rank #1 (Strong Buy) growth stocks list on April 6, 2022.","[{'ticker': 'MCD', 'relevance_score': '0.132733', 'ticker_sentiment_score': '0.004679', 'ticker_sentiment_label': 'Neutral'}]"
"Franchising Is Big Business In Food Service, But What About Poke Bowl Style?",20220406T123611,"This post contains sponsored advertising content. This content is for informational purposes only and is not intended to be investing advice.
Franchising in the fast food industry is a common phenomenon. Think McDonald's Corp.  ( NYSE: MCD ) , Chipotle Mexican Grill, Inc.  ( NYSE: CMG )  or Yum! Bra","[{'ticker': 'MCD', 'relevance_score': '0.149935', 'ticker_sentiment_score': '0.484884', 'ticker_sentiment_label': 'Bullish'}]"
Best Momentum Stocks to Buy for April 6th,20220406T140000,"PTR, FLMN, and ARCO made it to the Zacks Rank #1 (Strong Buy) momentum stocks list on April 6, 2022.","[{'ticker': 'MCD', 'relevance_score': '0.123272', 'ticker_sentiment_score': '0.003398', 'ticker_sentiment_label': 'Neutral'}]"
McDonald's Canada introduces first-ever electric vehicle to distribution fleet,20220406T154600,"The trial's outcome could see additional diesel-powered vehicles replaced with alternative-fuel vehicles for distribution in other viable Canadian markets. Globally, McDonald's has committed to achieve net zero emissions across its operations by 2050.","[{'ticker': 'MCD', 'relevance_score': '0.851436', 'ticker_sentiment_score': '0.185343', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Chipotle Offers New Roblox Menu Item and Gives It Away for Free,20220406T170700,The Mexican fast-food/fast-casual chain has a new way to give customers free stuff.,"[{'ticker': 'MCD', 'relevance_score': '0.200411', 'ticker_sentiment_score': '-0.009489', 'ticker_sentiment_label': 'Neutral'}]"
McDonald's  ( MCD )  Gains As Market Dips: What You Should Know,20220406T214518,"McDonald's (MCD) closed the most recent trading day at $251.46, moving +1.19% from the previous trading session.","[{'ticker': 'MCD', 'relevance_score': '0.576908', 'ticker_sentiment_score': '0.026846', 'ticker_sentiment_label': 'Neutral'}]"
Top Recruit Dereck Lively II Blazing New Post-Krzyzewski Trail With Duke,20220407T013855,"The naton's top recruit, Dereck Lively II, is set to take on the challenge of keeping Duke basketball's legacy alive, while also seeking out an opportunity to make a name for himself.","[{'ticker': 'MCD', 'relevance_score': '0.05387', 'ticker_sentiment_score': '0.014356', 'ticker_sentiment_label': 'Neutral'}]"
McDonald's India to display Allergen & Nutritional info for entire menu,20220407T080459,"McDonald's India  ( West and South )  has also eliminated artificial colours, artificial preservatives and artificial flavouring from select food items, said a statement issued by the Quick service restaurant  ( QSR )  chain on World Health Day.","[{'ticker': 'MCD', 'relevance_score': '0.771727', 'ticker_sentiment_score': '0.111498', 'ticker_sentiment_label': 'Neutral'}]"
Amazon workers' union win sparks a new labor movement,20220407T093059,"Yesterday, President Biden praised a victory by Amazon workers in New York in their bid to unionize. About 55% of the workers at the Staten Island warehouse voted to form the first U.S. union at Amazon last week. Their victory is expected to spur union growth around the country.","[{'ticker': 'MCD', 'relevance_score': '0.023729', 'ticker_sentiment_score': '-0.3721', 'ticker_sentiment_label': 'Bearish'}]"
McDonald's India to display allergen & nutritional info for entire menu | The Financial Express,20220407T095538,"Products like McSpicy Fried Chicken, Chicken Nuggets, Veg Nuggets, Chicken Strips now have no added colours, flavours or preservatives.","[{'ticker': 'MCD', 'relevance_score': '0.728774', 'ticker_sentiment_score': '0.227636', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Flagship Pioneering Announces Appointment of Margo Georgiadis as CEO-Partner,20220407T110000,"Georgiadis was most recently an Endurance Partner in Residence at venture capital firm General Catalyst, where she focused on building next-generation healthcare platforms that improve clinical outcomes while making healthcare more customer-centric, accessible and affordable. During her tenure as President and CEO of Ancestry.com, she scaled the company to over 3.6M subscribers, doubled its genomics network to over 20M consumers, increased subscription revenue to over $1B, and oversaw the sale of the company to Blackstone for $5B.","[{'ticker': 'MCD', 'relevance_score': '0.039418', 'ticker_sentiment_score': '0.024645', 'ticker_sentiment_label': 'Neutral'}]"
5 Stocks With Recent Price Strength Amid a Hawkish Fed,20220407T112400,"Investors target stocks that are witnessing a bullish run. Some of the stocks seeing price strength are LNTH, ATI, PDCE, ARCO and CIB.","[{'ticker': 'MCD', 'relevance_score': '0.029022', 'ticker_sentiment_score': '0.003592', 'ticker_sentiment_label': 'Neutral'}]"
"House set to approve more COVID relief for restaurants, including businesses tied to Disney",20220407T122505,"The House of Representatives is slated to vote Thursday on another round of coronavirus relief aid for restaurants that proponents say is still needed to keep small businesses afloat two years into the pandemic, but critics have panned it as an unnecessary government handout.","[{'ticker': 'MCD', 'relevance_score': '0.050465', 'ticker_sentiment_score': '0.005529', 'ticker_sentiment_label': 'Neutral'}]"
Chase Bank partners with EVgo to add electric vehicle charging stations at 50 US branches,20220407T130001,Chase said Thursday that it is teaming up with electric vehicle charging company EVgo to bring charging infrastructure to its banks.,"[{'ticker': 'MCD', 'relevance_score': '0.088832', 'ticker_sentiment_score': '0.019622', 'ticker_sentiment_label': 'Neutral'}]"
Moscow doubles subsidies to attract new local foodchains to the city,20220407T134100,"An aerial view shows the skyline of the capital Moscow in Russia, October 29, 2015. REUTERS/Andrey Kuzmin","[{'ticker': 'MCD', 'relevance_score': '0.175731', 'ticker_sentiment_score': '-0.553234', 'ticker_sentiment_label': 'Bearish'}]"
"KarmaCheck Secures $15M In Series A Funding, To Bring Equity And Inclusion To The Workplace Through Rapid and Scalable Background Checks",20220407T140000,"SAN FRANCISCO, April  07, 2022   ( GLOBE NEWSWIRE )  -- KarmaCheck, a first-of-its-kind company that uses data-driven technology to bring truth, speed, and efficiency to background checks, today announced they have secured $15M in Series A funding. The round was led by Velvet Sea Ventures, an operat","[{'ticker': 'MCD', 'relevance_score': '0.05646', 'ticker_sentiment_score': '0.310531', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Crypto trading platform eToro launches $20 million NFT fund as industry approaches inflection point,20220407T173236,EToro is launching a fund to support new digital art in a first step toward broader expansion of NFT investment services.,"[{'ticker': 'MCD', 'relevance_score': '0.064379', 'ticker_sentiment_score': '0.112172', 'ticker_sentiment_label': 'Neutral'}]"
McDonald's Brings Back a Classic Menu Item,20220407T190800,The perfect snack for when you're on the go.,"[{'ticker': 'MCD', 'relevance_score': '0.913823', 'ticker_sentiment_score': '0.283334', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Burger King Has a New Take on Chicken  ( Lookout Popeye's, KFC ) ",20220407T195000,"The chain may be famous for Whoppers and, well, variants of the Whopper, but it's trying something unique with chicken.","[{'ticker': 'MCD', 'relevance_score': '0.358755', 'ticker_sentiment_score': '0.015111', 'ticker_sentiment_label': 'Neutral'}]"
McDonald's investors will consider civil rights audit,20220407T201758,McDonald's investors will consider civil rights audit The Associated Press - en Español,"[{'ticker': 'MCD', 'relevance_score': '0.753867', 'ticker_sentiment_score': '-0.016431', 'ticker_sentiment_label': 'Neutral'}]"
"Business Highlights: Russian coal banned, tech lifts market",20220407T204415,"Business Highlights: Russian coal banned, tech lifts market The Associated Press - en Español","[{'ticker': 'MCD', 'relevance_score': '0.165462', 'ticker_sentiment_score': '0.012342', 'ticker_sentiment_label': 'Neutral'}]"
"Strike CEO Jack Mallers announces Shopify partnership, new payment network",20220407T222148,"Mobile payment app Strike has partnered with Shopify, alternative payment provider Blackhawk Network and point-of-sale supplier NCR to create a new US payment system that allows merchants to quickly receive payments in dollars after people pay with crypto.","[{'ticker': 'MCD', 'relevance_score': '0.108466', 'ticker_sentiment_score': '0.003255', 'ticker_sentiment_label': 'Neutral'}]"
McDonald's brings back a spicy fan-favorite to select locations,20220408T142412,"McDonald's has announced the return of a sold out, menu favorite: the Spicy McNugget.","[{'ticker': 'MCD', 'relevance_score': '0.692739', 'ticker_sentiment_score': '0.134041', 'ticker_sentiment_label': 'Neutral'}]"
"Zacks.com featured highlights include Bancolombia, Lantheus Holdings, Arcos Dorados Holdings, PDC Energy, and Allegheny Technologies",20220408T145200,"Bancolombia, Lantheus Holdings, Arcos Dorados Holdings, PDC Energy, and Allegheny Technologies are part of today's Screen of the Week article.","[{'ticker': 'MCD', 'relevance_score': '0.026044', 'ticker_sentiment_score': '0.003592', 'ticker_sentiment_label': 'Neutral'}]"
This Is What Whales Are Betting On McDonald's,20220408T173303,"Someone with a lot of money to spend has taken a bearish stance on McDonald's  ( NYSE:MCD ) .
And retail traders should know.
We noticed this today when the big position showed up on publicly available options history that we track here at Benzinga.
Whether this is an institution or just a wealthy i","[{'ticker': 'MCD', 'relevance_score': '0.749015', 'ticker_sentiment_score': '-0.062149', 'ticker_sentiment_label': 'Neutral'}]"
Bull vs. Bear: Best Buy,20220408T181900,"Plus a look at airline competition, Amazon's broadband internet plans, and restaurant brands in the metaverse.","[{'ticker': 'MCD', 'relevance_score': '0.025416', 'ticker_sentiment_score': '0.072909', 'ticker_sentiment_label': 'Neutral'}]"
IHOP Has a New Take on a Cheeseburger,20220408T200500,"Move over McDonald's, Burger King, and Wendy's the pancake purveyor has a totally new vision for the classic sandwich.","[{'ticker': 'MCD', 'relevance_score': '0.070809', 'ticker_sentiment_score': '0.669272', 'ticker_sentiment_label': 'Bullish'}]"
McDonald's Menu Tests a New Take on a Big Mac,20220409T181400,The fast-food chain has struggled to serve one large audience and it's trying again.,"[{'ticker': 'MCD', 'relevance_score': '0.564508', 'ticker_sentiment_score': '-0.486391', 'ticker_sentiment_label': 'Bearish'}]"
Beyond Fries: 3 Unique Sides on the Burger King Menu,20220410T205500,"McDonald's has the more famous fries, so Burger King has gone full-on weird to try to deliver a popular side dish.","[{'ticker': 'MCD', 'relevance_score': '0.430902', 'ticker_sentiment_score': '0.181784', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Inflation, rising rates, war create uncertain outlook for U.S. earnings",20220411T051800,"U.S. dollar banknotes are displayed in this illustration taken, February 14, 2022. REUTERS/Dado Ruvic/File Photo","[{'ticker': 'MCD', 'relevance_score': '0.048317', 'ticker_sentiment_score': '-0.538984', 'ticker_sentiment_label': 'Bearish'}]"
19% Gains Left For McDonald's Stock?,20220411T093036,"After a 14% growth over the last month, at the current price of around $254 per share, we believe McDonald's Corporation stock, the world's largest restaurant chain, consisting of more than 40,000 mostly franchised stores - could see a further rise...","[{'ticker': 'MCD', 'relevance_score': '0.806399', 'ticker_sentiment_score': '0.044058', 'ticker_sentiment_label': 'Neutral'}]"
Chippy comes in peace: How robots will coexist with humans in the $800 billion restaurant business,20220411T100031,"One minor quibble with the show Westworld is that there are too few scenes of characters leaving the park to explore less murder-y elements of the near-future. If one company in the world of this show is so advanced that its robots are revolting, what is every other kind of company doing with similar tech?","[{'ticker': 'MCD', 'relevance_score': '0.063756', 'ticker_sentiment_score': '-0.322733', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
VS Associates Appoints Tom Krutilek as Director of Marketing,20220411T125100,"WEST HILLS, Calif., April 11, 2022 /PRNewswire/ -- VS Associates, Inc., a leading financial services company, welcomes as their new Director of Marketing. Tom Krutilek is a high-performing marketing executive and brings over 25 years of experience to VS Associates.","[{'ticker': 'MCD', 'relevance_score': '0.090989', 'ticker_sentiment_score': '0.00608', 'ticker_sentiment_label': 'Neutral'}]"
30 Ways to Save Money on Gas,20220411T144600,"It could take while for gas prices to go down, if they ever do. Try some of these strategies to pay less at the pump, and don't get stranded running on fumes.","[{'ticker': 'MCD', 'relevance_score': '0.027558', 'ticker_sentiment_score': '0.075579', 'ticker_sentiment_label': 'Neutral'}]"
Best Growth Stocks to Buy for April 11th,20220411T151600,"AGCO, ARCO, and CBRE made it to the Zacks Rank #1 (Strong Buy) growth stocks list on April 11, 2022.","[{'ticker': 'MCD', 'relevance_score': '0.131643', 'ticker_sentiment_score': '0.003486', 'ticker_sentiment_label': 'Neutral'}]"
McDonald's Menu Adds an Unusual New Dessert,20220411T162400,Mickey D's new dessert is no apple pie.,"[{'ticker': 'MCD', 'relevance_score': '0.505768', 'ticker_sentiment_score': '-0.003894', 'ticker_sentiment_label': 'Neutral'}]"
The Biggest Reveals From Bitcoin 2022,20220411T163131,"An estimated 30,000 people attended last week's Bitcoin 2022 conference in Miami, which is rapidly becoming a major global crypto-finance hub.","[{'ticker': 'MCD', 'relevance_score': '0.089162', 'ticker_sentiment_score': '0.372495', 'ticker_sentiment_label': 'Bullish'}]"
Bored Ape Yacht Club-Themed Burger Joint Debuts in California,20220411T180313,"Bored & Hungry began slinging burgers and fries on Saturday, with the restaurant accepting Ether and ApeCoin as payment.","[{'ticker': 'MCD', 'relevance_score': '0.113758', 'ticker_sentiment_score': '0.30179', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Today's 'Wordle' Word Of The Day Answer #297: Tuesday, April 12th",20220412T041500,Here's today's Wordle #297 answer plus a helpful hint.,"[{'ticker': 'MCD', 'relevance_score': '0.077997', 'ticker_sentiment_score': '0.014594', 'ticker_sentiment_label': 'Neutral'}]"
Panera Bread is testing automated coffee brewing with Miso Robotics,20220412T120001,Panera Bread is piloting Miso Robotics' new automated coffee brewing system as it doubles down on its drink subscription program.,"[{'ticker': 'MCD', 'relevance_score': '0.058673', 'ticker_sentiment_score': '0.008879', 'ticker_sentiment_label': 'Neutral'}]"
STAGWELL'S  ( STGW )  FORSMAN & BODENFORS TAPS ERIC ZUNCIC FOR GLOBAL LEADERSHIP TEAM,20220412T121000,"Zuncic takes on a new role for the agency, created with him in mind and as part of F&B's unified global strategy. Zuncic will focus on the intersection of business and creativity, helping to elevate the agency's profile globally and fostering deeper collaboration across offices and with clients. Above all, the priority for Zuncic is to invent more impactful ways to solve more interesting problems.","[{'ticker': 'MCD', 'relevance_score': '0.056567', 'ticker_sentiment_score': '0.012713', 'ticker_sentiment_label': 'Neutral'}]"
